"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"용산구","교지12-17(00) (이태원1동 127-5 파리양복점)","교지12-17(00) (이태원1동 127-5 파리양복점)","37.5345","126.9949","1","2022-12-01"
"용산구","교지12-18(00) (이태원1동 172-2 이태원 커피 스미스)","교지12-18(00) (이태원1동 172-2 이태원 커피 스미스)","37.5345","126.9912","1","2022-12-01"
"용산구","교지12-25(00) (이태원동 57-34 이태원 입구)","교지12-25(00) (이태원동 57-34 이태원 입구)","37.5344","126.9898","1","2022-12-01"
"용산구","교지12-26(00) (이태원동 124-4 이태원 카페베네)","교지12-26(00) (이태원동 124-4 이태원 카페베네)","37.5346","126.9959","1","2022-12-01"
"용산구","교지12-27(00) (이태원동 112-5 해밀턴호텔 뒤)","교지12-27(00) (이태원동 112-5 해밀턴호텔 뒤)","37.5349","126.9943","1","2022-12-01"
"용산구","교지12-34(00) 19-1차(이태원1동 72-25 퀴논길 미스테이크룸 옆)","교지12-34(00) 19-1차(이태원1동 72-25 퀴논길 미스테이크룸 옆)","37.5339","126.9929","1","2022-12-01"
"용산구","교지13-26(00) (이태원동 241-2 가야랑 버스승차장 앞)","교지13-26(00) (이태원동 241-2 가야랑 버스승차장 앞)","37.5402","126.9939","1","2022-12-01"
"용산구","교지13-27(00) (이태원2동 226-3 회나무로 중간(녹지정))","교지13-27(00) (이태원2동 226-3 회나무로 중간(녹지정))","37.5397","126.9916","1","2022-12-01"
"용산구","교지13-27(A1) (이태원동 225-136)","교지13-27(A1) (이태원동 225-136)","37.5392","126.9913","1","2022-12-01"
"용산구","교지13-33(00) (이태원동 729(녹사평대로 254) 남산대림아파트 102동 앞)","교지13-33(00) (이태원동 729(녹사평대로 254) 남산대림아파트 102동 앞)","37.5409","126.9880","1","2022-12-01"
"용산구","교지13-33(A1) (이태원동 729(녹사평대로 254) 남산대림아파트 105동 앞)","교지13-33(A1) (이태원동 729(녹사평대로 254) 남산대림아파트 105동 앞)","37.5415","126.9882","1","2022-12-01"
"용산구","교지13-40(00) (이태원동 278-13 이태원지구대 자율방범대 앞)","교지13-40(00) (이태원동 278-13 이태원지구대 자율방범대 앞)","37.5406","126.9896","1","2022-12-01"
"용산구","교지13-42(00) (이태원동 613 이태원초교 정문)","교지13-42(00) (이태원동 613 이태원초교 정문)","37.5350","126.9873","1","2022-12-01"
"용산구","교지14-31(00) (한남동 263-10 성아맨숀아파트 앞)","교지14-31(00) (한남동 263-10 성아맨숀아파트 앞)","37.5340","127.0088","1","2022-12-01"
"용산구","교지14-32(00) (한남동 704-2 한남대로 SK주유소 앞)","교지14-32(00) (한남동 704-2 한남대로 SK주유소 앞)","37.5349","127.0062","1","2022-12-01"
"용산구","교지14-38(00) 20-2차(한남동 4-28 독일인학교 진입부)","교지14-38(00) 20-2차(한남동 4-28 독일인학교 진입부)","37.5371","127.0124","1","2022-12-01"
"용산구","교지14-40(00) (한남동 683-142 한남동 우리은행 건너편)","교지14-40(00) (한남동 683-142 한남동 우리은행 건너편)","37.5362","127.0001","1","2022-12-01"
"용산구","교지14-54(00) (한남동 657-58 순천향대 병원)","교지14-54(00) (한남동 657-58 순천향대 병원)","37.5334","127.0042","1","2022-12-01"
"용산구","교지14-56(00) (한남동 726-494 용산여성문화원 건너편)","교지14-56(00) (한남동 726-494 용산여성문화원 건너편)","37.5394","127.0016","1","2022-12-01"
"용산구","교지14-57(00) (한남동 682-20 브랜든체이스 앞)","교지14-57(00) (한남동 682-20 브랜든체이스 앞)","37.5381","127.0017","1","2022-12-01"
"용산구","교지14-58(00) (한남동 72-1(한남대로20길) 한남동 리첸시아)","교지14-58(00) (한남동 72-1(한남대로20길) 한남동 리첸시아)","37.5347","127.0078","1","2022-12-01"
"용산구","교지14-66(00) (한남동522-1(독서당로22) 한남유수지 공영주차장)","교지14-66(00) (한남동522-1(독서당로22) 한남유수지 공영주차장)","37.5298","127.0079","1","2022-12-01"
"용산구","교지14-67(00) (한남동 32-17(독서당로 89) 한남동 유엔빌리지 입구)","교지14-67(00) (한남동 32-17(독서당로 89) 한남동 유엔빌리지 입구)","37.5347","127.0102","1","2022-12-01"
"용산구","교지14-69(00) (한남동 631-5(대사관로34길 26) 한남동 롯데슈퍼)","교지14-69(00) (한남동 631-5(대사관로34길 26) 한남동 롯데슈퍼)","37.5320","127.0056","1","2022-12-01"
"용산구","교지14-69(A1) (대사관로34길 31-8)","교지14-69(A1) (대사관로34길 31-8)","37.5318","127.0062","1","2022-12-01"
"용산구","교지14-70(00) (버티고개역-한남광장 다산로)","교지14-70(00) (버티고개역-한남광장 다산로)","37.5478","127.0044","1","2022-12-01"
"용산구","교지14-72(00) (한남동 662-3 라오스대사관저 앞 대로변)","교지14-72(00) (한남동 662-3 라오스대사관저 앞 대로변)","37.5337","127.0015","1","2022-12-01"
"용산구","교지14-76(00) 19-1차(한남동 634-14 순천향병원 사거리)","교지14-76(00) 19-1차(한남동 634-14 순천향병원 사거리)","37.5331","127.0065","1","2022-12-01"
"용산구","교지14-78(00) 19-1차(한남동 821 한남노인요양병원 건너편)","교지14-78(00) 19-1차(한남동 821 한남노인요양병원 건너편)","37.5357","127.0100","1","2022-12-01"
"용산구","교지14-82(00) (한남동 682-12)","교지14-82(00) (한남동 682-12)","37.5376","127.0022","1","2022-12-01"
"용산구","교지14-82(A1) (한남동 683-7 홉가든한남 옆)","교지14-82(A1) (한남동 683-7 홉가든한남 옆)","37.5372","127.0018","1","2022-12-01"
"용산구","교지14-95(00) 21-2차(한남동 726-1 한남초등학교 정문 앞)","교지14-95(00) 21-2차(한남동 726-1 한남초등학교 정문 앞)","37.5383","127.0049","1","2022-12-01"
"용산구","교지14-96(00) 21-2차(한남동 737-24 GUCCI  앞)","교지14-96(00) 21-2차(한남동 737-24 GUCCI  앞)","37.5354","126.9987","1","2022-12-01"
"용산구","교지14-97(00) 21-2차(한남동 683-31  PIPIT 앞)","교지14-97(00) 21-2차(한남동 683-31  PIPIT 앞)","37.5379","127.0018","1","2022-12-01"
"용산구","교지14-98(00) 21-2차(한남동 685-21 주차장 옆)","교지14-98(00) 21-2차(한남동 685-21 주차장 옆)","37.5378","127.0017","1","2022-12-01"
"용산구","교지15-18(00) 21-2차(서빙고동 235-1 서빙고초 버스 정류장 앞)","교지15-18(00) 21-2차(서빙고동 235-1 서빙고초 버스 정류장 앞)","37.5208","126.9908","1","2022-12-01"
"용산구","교지15-22(00) (서빙고동 241-96 온누리교회 앞)","교지15-22(00) (서빙고동 241-96 온누리교회 앞)","37.5179","126.9854","1","2022-12-01"
"용산구","교지15-33(00) 20-2차(동빙고동 7-18 칠백싱당 앞)","교지15-33(00) 20-2차(동빙고동 7-18 칠백싱당 앞)","37.5287","126.9922","1","2022-12-01"
"용산구","교지15-35(00) 20-2차(동빙고동 315 푸르지오 101동)","교지15-35(00) 20-2차(동빙고동 315 푸르지오 101동)","37.5253","126.9954","1","2022-12-01"
"용산구","교지16-12(00) (보광동 448 세븐일레븐 보광점 앞)","교지16-12(00) (보광동 448 세븐일레븐 보광점 앞)","37.5261","127.0010","1","2022-12-01"
"용산구","교지16-24(00) (보광동 274-1 폴리텍대학 삼거리)","교지16-24(00) (보광동 274-1 폴리텍대학 삼거리)","37.5303","126.9967","1","2022-12-01"
"용산구","교행01-26(00) 20-3차(후암동 239-1 새나라어린이공원 앞)","교행01-26(00) 20-3차(후암동 239-1 새나라어린이공원 앞)","37.5484","126.9764","1","2022-12-01"
"용산구","교행01-26(A1) (후암로15길 19-13 새나라어린이공원 앞)","교행01-26(A1) (후암로15길 19-13 새나라어린이공원 앞)","37.5485","126.9764","1","2022-12-01"
"용산구","교행01-27(00) 21-1차(후암동 238-11 삼광초교 후문 앞)","교행01-27(00) 21-1차(후암동 238-11 삼광초교 후문 앞)","37.5476","126.9775","1","2022-12-01"
"용산구","교행01-29(00) 21-1차(후암동 339-23 후암초교 후문 앞)","교행01-29(00) 21-1차(후암동 339-23 후암초교 후문 앞)","37.5505","126.9825","1","2022-12-01"
"용산구","교행01-43(00) 21-1차(후암동 43-28 후암초등학교 정문)","교행01-43(00) 21-1차(후암동 43-28 후암초등학교 정문)","37.5516","126.9812","1","2022-12-01"
"용산구","교행01-43(A1) 21-1차(후암동 45-44)","교행01-43(A1) 21-1차(후암동 45-44)","37.5513","126.9807","1","2022-12-01"
"용산구","교행01-45(00) 21-1차(후암동 45-32 후암초교)","교행01-45(00) 21-1차(후암동 45-32 후암초교)","37.5505","126.9809","1","2022-12-01"
"용산구","교행01-46(00) 21-1차(후암동 30-5 복자유치원)","교행01-46(00) 21-1차(후암동 30-5 복자유치원)","37.5523","126.9783","1","2022-12-01"
"용산구","교행01-47(00) 20-3차(후암동 195-1 타워빌 주차장 앞(삼광초교))","교행01-47(00) 20-3차(후암동 195-1 타워빌 주차장 앞(삼광초교))","37.5465","126.9779","1","2022-12-01"
"용산구","교행01-51(00) (두텁바위로13길 8 삼광초교)","교행01-51(00) (두텁바위로13길 8 삼광초교)","37.5461","126.9768","1","2022-12-01"
"용산구","교행01-53(00) 19-1차(후암동 244-5 행남그랜드아파트 앞)","교행01-53(00) 19-1차(후암동 244-5 행남그랜드아파트 앞)","37.5480","126.9780","1","2022-12-01"
"용산구","교행02-19(00) (용산동2가 47-16 주택 앞)","교행02-19(00) (용산동2가 47-16 주택 앞)","37.5409","126.9873","1","2022-12-01"
"용산구","교행02-19(A1) (용산동2가 46-7 GS25 용산고바우점 맞은편)","교행02-19(A1) (용산동2가 46-7 GS25 용산고바우점 맞은편)","37.5410","126.9871","1","2022-12-01"
"용산구","교행02-20(00) (용산동2가 45-6 한국달리다굼선교회 앞)","교행02-20(00) (용산동2가 45-6 한국달리다굼선교회 앞)","37.5418","126.9875","1","2022-12-01"
"용산구","교행02-21(00) (용산동2가 15-18 빨래방 코너)","교행02-21(00) (용산동2가 15-18 빨래방 코너)","37.5452","126.9863","1","2022-12-01"
"용산구","교행02-28(00) 20-2차(용산2가동 5-249 3호터널 상부)","교행02-28(00) 20-2차(용산2가동 5-249 3호터널 상부)","37.5450","126.9883","1","2022-12-01"
"용산구","교행02-29(00) 20-3차(용산2가동 5-1862 남산교회 앞 삼거리)","교행02-29(00) 20-3차(용산2가동 5-1862 남산교회 앞 삼거리)","37.5450","126.9878","1","2022-12-01"
"용산구","교행02-29(A1) 19-1차(용산2가동 25-3)","교행02-29(A1) 19-1차(용산2가동 25-3)","37.5446","126.9877","1","2022-12-01"
"용산구","교행02-30(00) 20-3차(용산2가동 47-20 반포로 지하보도 앞)","교행02-30(00) 20-3차(용산2가동 47-20 반포로 지하보도 앞)","37.5433","126.9881","1","2022-12-01"
"용산구","교행02-30(B1) (신흥로 56)","교행02-30(B1) (신흥로 56)","37.5435","126.9876","1","2022-12-01"
"용산구","교행02-30(C1) (용산동2가 5-1304 반포로 지하보도 내부)","교행02-30(C1) (용산동2가 5-1304 반포로 지하보도 내부)","37.5434","126.9884","1","2022-12-01"
"용산구","교행02-39(00) (용산2가동 5-1451 용암초교)","교행02-39(00) (용산2가동 5-1451 용암초교)","37.5456","126.9887","1","2022-12-01"
"용산구","교행04-26(00) 21-1차(청파동3가 61-2)","교행04-26(00) 21-1차(청파동3가 61-2)","37.5434","126.9706","1","2022-12-01"
"용산구","교행04-27(00) 21-1차(청파동2가 1-42 청파초교 정문 앞 보도)","교행04-27(00) 21-1차(청파동2가 1-42 청파초교 정문 앞 보도)","37.5473","126.9635","1","2022-12-01"
"용산구","교행04-28(00) 21-1차(청파동2가 3-7 숙명 명재관 주변)","교행04-28(00) 21-1차(청파동2가 3-7 숙명 명재관 주변)","37.5464","126.9658","1","2022-12-01"
"용산구","교행04-29(00) 21-1차(서계동 109 보윤유치원 진입부)","교행04-29(00) 21-1차(서계동 109 보윤유치원 진입부)","37.5505","126.9677","1","2022-12-01"
"용산구","교행04-33(00) 20-2차(청파동 1가 89-122 청파초교 후문 신일마트 앞)","교행04-33(00) 20-2차(청파동 1가 89-122 청파초교 후문 신일마트 앞)","37.5483","126.9651","1","2022-12-01"
"용산구","교행04-33(B1) (효창원로86다길 15)","교행04-33(B1) (효창원로86다길 15)","37.5484","126.9658","1","2022-12-01"
"용산구","교행04-43(00) 21-1차(청파동 85-13 신광초등학교 뒷길)","교행04-43(00) 21-1차(청파동 85-13 신광초등학교 뒷길)","37.5424","126.9700","1","2022-12-01"
"용산구","교행04-43(A1) 21-1차(청파동3가 94 신광초등학교 뒷길)","교행04-43(A1) 21-1차(청파동3가 94 신광초등학교 뒷길)","37.5424","126.9697","1","2022-12-01"
"용산구","교행04-64(00) (청파동3가 107-78 GS25 맞은편)","교행04-64(00) (청파동3가 107-78 GS25 맞은편)","37.5435","126.9691","1","2022-12-01"
"용산구","교행04-64(A1) (청파동3가 29-23)","교행04-64(A1) (청파동3가 29-23)","37.5439","126.9692","1","2022-12-01"
"용산구","교행05-12(00) 21-1차(원효로2가 27-2 원효로 남정초 진입부)","교행05-12(00) 21-1차(원효로2가 27-2 원효로 남정초 진입부)","37.5366","126.9638","1","2022-12-01"
"용산구","교행05-13(A1) (원효로 214-6)","교행05-13(A1) (원효로 214-6)","37.5374","126.9661","1","2022-12-01"
"용산구","교행05-14(00) (신계동 18-18 남정초 일방통행시점부)","교행05-14(00) (신계동 18-18 남정초 일방통행시점부)","37.5349","126.9645","1","2022-12-01"
"용산구","교행05-29(00) (원효로58길 17 (원효로2가 57-13) 남정초교 앞)","교행05-29(00) (원효로58길 17 (원효로2가 57-13) 남정초교 앞)","37.5355","126.9634","1","2022-12-01"
"용산구","교행05-31(00) (청파로 139-25 남정초교)","교행05-31(00) (청파로 139-25 남정초교)","37.5349","126.9667","1","2022-12-01"
"용산구","교행06-16(00) 21-1차(산천동 6-73 한강타운 정문 좌측)","교행06-16(00) 21-1차(산천동 6-73 한강타운 정문 좌측)","37.5357","126.9514","1","2022-12-01"
"용산구","교행06-17(00) (산천동 1-1 계성유치원 정문 앞)","교행06-17(00) (산천동 1-1 계성유치원 정문 앞)","37.5358","126.9532","1","2022-12-01"
"용산구","교행06-29(00) (산천동 6-79 원효초교 윗길)","교행06-29(00) (산천동 6-79 원효초교 윗길)","37.5364","126.9515","1","2022-12-01"
"용산구","교행06-30(00) (산천동 198 원효초교 아래)","교행06-30(00) (산천동 198 원효초교 아래)","37.5356","126.9528","1","2022-12-01"
"용산구","교행06-31(00) 19-1차(청암동 178 청암자이아파트 앞)","교행06-31(00) 19-1차(청암동 178 청암자이아파트 앞)","37.5350","126.9485","1","2022-12-01"
"용산구","교행06-31(A1) 19-1차(청암동 178 청암자이아파트 앞)","교행06-31(A1) 19-1차(청암동 178 청암자이아파트 앞)","37.5349","126.9486","1","2022-12-01"
"용산구","교행07-26(00) 21-1차(효창동 126-4 금양초교 정문 앞 보도)","교행07-26(00) 21-1차(효창동 126-4 금양초교 정문 앞 보도)","37.5401","126.9616","1","2022-12-01"
"용산구","교행07-43(00) (효창동 5-65 금양초교)","교행07-43(00) (효창동 5-65 금양초교)","37.5413","126.9627","1","2022-12-01"
"용산구","교행08-06(00) (용문동 38-142)","교행08-06(00) (용문동 38-142)","37.5378","126.9588","1","2022-12-01"
"용산구","교행08-07(00) (용문동 38-143(북) 뒤쪽 차고 앞 코너)","교행08-07(00) (용문동 38-143(북) 뒤쪽 차고 앞 코너)","37.5379","126.9589","1","2022-12-01"
"용산구","교행08-08(00) (용문동 38-148)","교행08-08(00) (용문동 38-148)","37.5375","126.9587","1","2022-12-01"
"용산구","교행08-09(00) (용문동 38-97)","교행08-09(00) (용문동 38-97)","37.5375","126.9575","1","2022-12-01"
"용산구","교행08-10(00) (용문동 38-175)","교행08-10(00) (용문동 38-175)","37.5372","126.9585","1","2022-12-01"
"용산구","교행08-11(00) (용문동 38-191)","교행08-11(00) (용문동 38-191)","37.5369","126.9583","1","2022-12-01"
"용산구","교행08-12(00) (용문동 38-57)","교행08-12(00) (용문동 38-57)","37.5368","126.9577","1","2022-12-01"
"용산구","교행08-13(00) (용문동 38-186)","교행08-13(00) (용문동 38-186)","37.5372","126.9574","1","2022-12-01"
"용산구","교행08-14(00) (용문동 38-13)","교행08-14(00) (용문동 38-13)","37.5377","126.9570","1","2022-12-01"
"용산구","교행08-15(00) (용문동 38-233)","교행08-15(00) (용문동 38-233)","37.5383","126.9579","1","2022-12-01"
"용산구","교행08-16(00) (용문동 38-76)","교행08-16(00) (용문동 38-76)","37.5372","126.9568","1","2022-12-01"
"용산구","교행08-17(00) (용문동 38-10)","교행08-17(00) (용문동 38-10)","37.5385","126.9576","1","2022-12-01"
"용산구","교행08-18(00) (용문동 38-244)","교행08-18(00) (용문동 38-244)","37.5382","126.9570","1","2022-12-01"
"용산구","교행08-19(00) (용문동 38-38)","교행08-19(00) (용문동 38-38)","37.5368","126.9567","1","2022-12-01"
"용산구","교행08-20(00) (용문동 38-69)","교행08-20(00) (용문동 38-69)","37.5365","126.9564","1","2022-12-01"
"용산구","교행08-21(00) (용문동 12-1)","교행08-21(00) (용문동 12-1)","37.5371","126.9619","1","2022-12-01"
"용산구","교행08-21(A1) (용문동 12-14 앞 전신주)","교행08-21(A1) (용문동 12-14 앞 전신주)","37.5367","126.9616","1","2022-12-01"
"용산구","교행08-21(B1) (용문동 12-14 앞 전신주)","교행08-21(B1) (용문동 12-14 앞 전신주)","37.5367","126.9616","1","2022-12-01"
"용산구","교행08-26(00) 21-1차(도원동 23 삼성래미안 후문 앞)","교행08-26(00) 21-1차(도원동 23 삼성래미안 후문 앞)","37.5372","126.9537","1","2022-12-01"
